04/16-15:30:12.708843 ,"TELNET connection attempt",172.16.116.44,25718,207.25.71.200,80,50700
04/16-15:30:12.730422 ,"TELNET connection attempt",172.16.116.44,25718,207.25.71.200,80,50702
04/16-15:30:12.732834 ,"TELNET connection attempt",172.16.116.44,25718,207.25.71.200,80,50703
04/16-15:30:12.737985 ,"TELNET connection attempt",172.16.116.44,25719,207.25.71.30,80,50706
04/16-15:30:12.738296 ,"TELNET connection attempt",172.16.116.44,25719,207.25.71.30,80,50707
04/16-15:30:12.738760 ,"TELNET connection attempt",172.16.116.44,25719,207.25.71.30,80,50708
04/16-15:30:12.776699 ,"TELNET connection attempt",172.16.116.44,25719,207.25.71.30,80,50709
04/16-15:30:12.786678 ,"TELNET connection attempt",172.16.116.44,25719,207.25.71.30,80,50710
04/16-15:30:12.796676 ,"TELNET connection attempt",172.16.116.44,25719,207.25.71.30,80,50711
04/16-15:30:12.806682 ,"TELNET connection attempt",172.16.116.44,25719,207.25.71.30,80,50712
04/16-15:30:12.816667 ,"TELNET connection attempt",172.16.116.44,25719,207.25.71.30,80,50713
04/16-15:30:12.826652 ,"TELNET connection attempt",172.16.116.44,25719,207.25.71.30,80,50714
04/16-15:30:12.836651 ,"TELNET connection attempt",172.16.116.44,25719,207.25.71.30,80,50715
04/16-15:30:12.840863 ,"TELNET connection attempt",172.16.116.44,25719,207.25.71.30,80,50717
04/16-15:30:12.843992 ,"TELNET connection attempt",172.16.116.44,25719,207.25.71.30,80,50718
04/16-15:30:12.849384 ,"TELNET connection attempt",172.16.116.44,25722,207.25.71.200,80,50720
04/16-15:30:12.849699 ,"TELNET connection attempt",172.16.116.44,25722,207.25.71.200,80,50721
04/16-15:30:12.850196 ,"TELNET connection attempt",172.16.116.44,25722,207.25.71.200,80,50722
04/16-15:30:12.871908 ,"TELNET connection attempt",172.16.116.44,25722,207.25.71.200,80,50723
04/16-15:30:12.872363 ,"TELNET connection attempt",172.16.116.44,25722,207.25.71.200,80,50724
04/16-15:30:12.876540 ,"TELNET connection attempt",172.16.116.44,25723,207.25.71.200,80,50726
04/16-15:30:12.876827 ,"TELNET connection attempt",172.16.116.44,25723,207.25.71.200,80,50727
04/16-15:30:12.877250 ,"TELNET connection attempt",172.16.116.44,25723,207.25.71.200,80,50728
04/16-15:30:12.901311 ,"TELNET connection attempt",172.16.116.44,25723,207.25.71.200,80,50729
04/16-15:30:12.901646 ,"TELNET connection attempt",172.16.116.44,25723,207.25.71.200,80,50730
04/16-15:30:12.905317 ,"TELNET connection attempt",172.16.116.44,25724,207.25.71.200,80,50732
04/16-15:30:12.905615 ,"TELNET connection attempt",172.16.116.44,25724,207.25.71.200,80,50733
04/16-15:30:12.905988 ,"TELNET connection attempt",172.16.116.44,25724,207.25.71.200,80,50734
04/16-15:30:12.929299 ,"TELNET connection attempt",172.16.116.44,25724,207.25.71.200,80,50735
04/16-15:30:12.929805 ,"TELNET connection attempt",172.16.116.44,25724,207.25.71.200,80,50736
04/16-15:30:12.933596 ,"TELNET connection attempt",172.16.116.44,25725,207.25.71.200,80,50738
04/16-15:30:12.933890 ,"TELNET connection attempt",172.16.116.44,25725,207.25.71.200,80,50739
04/16-15:30:12.934263 ,"TELNET connection attempt",172.16.116.44,25725,207.25.71.200,80,50740
04/16-15:30:12.955396 ,"TELNET connection attempt",172.16.116.44,25725,207.25.71.200,80,50741
04/16-15:30:12.955559 ,"TELNET connection attempt",172.16.116.44,25725,207.25.71.200,80,50742
04/16-15:30:12.959750 ,"TELNET connection attempt",172.16.116.44,25726,207.25.71.200,80,50745
04/16-15:30:12.960052 ,"TELNET connection attempt",172.16.116.44,25726,207.25.71.200,80,50746
04/16-15:30:12.960416 ,"TELNET connection attempt",172.16.116.44,25726,207.25.71.200,80,50747
04/16-15:30:12.996601 ,"TELNET connection attempt",172.16.116.44,25726,207.25.71.200,80,50748
04/16-15:30:13.004779 ,"TELNET connection attempt",172.16.116.44,25726,207.25.71.200,80,50749
04/16-15:30:13.005203 ,"TELNET connection attempt",172.16.116.44,25726,207.25.71.200,80,50750
04/16-15:30:13.009179 ,"TELNET connection attempt",172.16.116.44,25777,207.25.71.200,80,50752
04/16-15:30:13.009468 ,"TELNET connection attempt",172.16.116.44,25777,207.25.71.200,80,50753
04/16-15:30:13.009831 ,"TELNET connection attempt",172.16.116.44,25777,207.25.71.200,80,50754
04/16-15:30:13.032662 ,"TELNET connection attempt",172.16.116.44,25777,207.25.71.200,80,50756
04/16-15:30:13.033152 ,"TELNET connection attempt",172.16.116.44,25777,207.25.71.200,80,50757
04/16-15:30:13.037304 ,"TELNET connection attempt",172.16.116.44,25781,207.25.71.200,80,50759
04/16-15:30:13.037603 ,"TELNET connection attempt",172.16.116.44,25781,207.25.71.200,80,50760
04/16-15:30:13.037978 ,"TELNET connection attempt",172.16.116.44,25781,207.25.71.200,80,50761
04/16-15:30:13.060732 ,"TELNET connection attempt",172.16.116.44,25781,207.25.71.200,80,50762
04/16-15:30:13.061220 ,"TELNET connection attempt",172.16.116.44,25781,207.25.71.200,80,50763
04/16-15:30:13.065419 ,"TELNET connection attempt",172.16.116.44,25782,207.25.71.200,80,50765
04/16-15:30:13.065716 ,"TELNET connection attempt",172.16.116.44,25782,207.25.71.200,80,50766
04/16-15:30:13.066089 ,"TELNET connection attempt",172.16.116.44,25782,207.25.71.200,80,50767
04/16-15:30:13.096578 ,"TELNET connection attempt",172.16.116.44,25782,207.25.71.200,80,50770
04/16-15:30:13.101098 ,"TELNET connection attempt",172.16.116.44,25782,207.25.71.200,80,50771
04/16-15:30:13.101301 ,"TELNET connection attempt",172.16.116.44,25782,207.25.71.200,80,50772
04/16-15:30:13.105607 ,"TELNET connection attempt",172.16.116.44,25783,207.25.71.200,80,50774
04/16-15:30:13.105902 ,"TELNET connection attempt",172.16.116.44,25783,207.25.71.200,80,50775
04/16-15:30:13.106270 ,"TELNET connection attempt",172.16.116.44,25783,207.25.71.200,80,50776
04/16-15:30:13.136572 ,"TELNET connection attempt",172.16.116.44,25783,207.25.71.200,80,50778
04/16-15:30:13.141017 ,"TELNET connection attempt",172.16.116.44,25783,207.25.71.200,80,50779
04/16-15:30:13.141214 ,"TELNET connection attempt",172.16.116.44,25783,207.25.71.200,80,50780
04/16-15:30:13.145613 ,"TELNET connection attempt",172.16.116.44,25787,207.25.71.200,80,50782
04/16-15:30:13.145903 ,"TELNET connection attempt",172.16.116.44,25787,207.25.71.200,80,50783
04/16-15:30:13.146266 ,"TELNET connection attempt",172.16.116.44,25787,207.25.71.200,80,50784
04/16-15:30:13.169862 ,"TELNET connection attempt",172.16.116.44,25787,207.25.71.200,80,50786
04/16-15:30:13.170361 ,"TELNET connection attempt",172.16.116.44,25787,207.25.71.200,80,50787
04/16-15:30:13.174801 ,"TELNET connection attempt",172.16.116.44,25788,207.25.71.200,80,50789
04/16-15:30:13.175092 ,"TELNET connection attempt",172.16.116.44,25788,207.25.71.200,80,50790
04/16-15:30:13.175462 ,"TELNET connection attempt",172.16.116.44,25788,207.25.71.200,80,50791
04/16-15:30:13.200900 ,"TELNET connection attempt",172.16.116.44,25788,207.25.71.200,80,50792
04/16-15:30:13.201287 ,"TELNET connection attempt",172.16.116.44,25788,207.25.71.200,80,50793
04/16-15:30:14.731882 ,"TELNET connection attempt",172.16.113.148,25789,207.46.130.14,80,50820
04/16-15:30:14.732219 ,"TELNET connection attempt",172.16.113.148,25789,207.46.130.14,80,50821
04/16-15:30:14.732725 ,"TELNET connection attempt",172.16.113.148,25789,207.46.130.14,80,50822
04/16-15:30:14.796664 ,"TELNET connection attempt",172.16.113.148,25789,207.46.130.14,80,50823
04/16-15:30:14.806660 ,"TELNET connection attempt",172.16.113.148,25789,207.46.130.14,80,50824
04/16-15:30:14.816670 ,"TELNET connection attempt",172.16.113.148,25789,207.46.130.14,80,50825
04/16-15:30:14.826657 ,"TELNET connection attempt",172.16.113.148,25789,207.46.130.14,80,50826
04/16-15:30:14.836656 ,"TELNET connection attempt",172.16.113.148,25789,207.46.130.14,80,50827
04/16-15:30:14.846653 ,"TELNET connection attempt",172.16.113.148,25789,207.46.130.14,80,50828
04/16-15:30:14.856652 ,"TELNET connection attempt",172.16.113.148,25789,207.46.130.14,80,50829
04/16-15:30:14.866652 ,"TELNET connection attempt",172.16.113.148,25789,207.46.130.14,80,50830
04/16-15:30:14.876656 ,"TELNET connection attempt",172.16.113.148,25789,207.46.130.14,80,50831
04/16-15:30:14.879723 ,"TELNET connection attempt",172.16.113.148,25789,207.46.130.14,80,50832
04/16-15:30:14.880674 ,"TELNET connection attempt",172.16.113.148,25789,207.46.130.14,80,50833
04/16-15:30:15.226150 ,"TELNET connection attempt",172.16.113.148,25841,207.46.130.14,80,50836
04/16-15:30:15.226482 ,"TELNET connection attempt",172.16.113.148,25841,207.46.130.14,80,50837
04/16-15:30:15.227123 ,"TELNET connection attempt",172.16.113.148,25841,207.46.130.14,80,50839
04/16-15:30:15.259720 ,"TELNET connection attempt",172.16.113.148,25841,207.46.130.14,80,50840
04/16-15:30:15.260540 ,"TELNET connection attempt",172.16.113.148,25841,207.46.130.14,80,50841
04/16-15:30:15.263710 ,"TELNET connection attempt",172.16.113.148,25845,207.46.130.14,80,50843
04/16-15:30:15.264011 ,"TELNET connection attempt",172.16.113.148,25845,207.46.130.14,80,50844
04/16-15:30:15.264515 ,"TELNET connection attempt",172.16.113.148,25845,207.46.130.14,80,50845
04/16-15:30:15.295294 ,"TELNET connection attempt",172.16.113.148,25845,207.46.130.14,80,50846
04/16-15:30:15.296355 ,"TELNET connection attempt",172.16.113.148,25845,207.46.130.14,80,50847
04/16-15:30:15.299741 ,"TELNET connection attempt",172.16.113.148,25846,207.46.130.14,80,50849
04/16-15:30:15.300057 ,"TELNET connection attempt",172.16.113.148,25846,207.46.130.14,80,50850
04/16-15:30:15.300579 ,"TELNET connection attempt",172.16.113.148,25846,207.46.130.14,80,50851
04/16-15:30:15.322966 ,"TELNET connection attempt",172.16.113.148,25846,207.46.130.14,80,50852
04/16-15:30:15.323817 ,"TELNET connection attempt",172.16.113.148,25846,207.46.130.14,80,50853
04/16-15:30:15.327166 ,"TELNET connection attempt",172.16.113.148,25847,207.46.130.14,80,50855
04/16-15:30:15.327476 ,"TELNET connection attempt",172.16.113.148,25847,207.46.130.14,80,50856
04/16-15:30:15.327987 ,"TELNET connection attempt",172.16.113.148,25847,207.46.130.14,80,50857
04/16-15:30:15.366549 ,"TELNET connection attempt",172.16.113.148,25847,207.46.130.14,80,50858
04/16-15:30:15.376538 ,"TELNET connection attempt",172.16.113.148,25847,207.46.130.14,80,50859
04/16-15:30:15.386535 ,"TELNET connection attempt",172.16.113.148,25847,207.46.130.14,80,50860
04/16-15:30:15.396546 ,"TELNET connection attempt",172.16.113.148,25847,207.46.130.14,80,50861
04/16-15:30:15.397635 ,"TELNET connection attempt",172.16.113.148,25847,207.46.130.14,80,50862
04/16-15:30:15.398890 ,"TELNET connection attempt",172.16.113.148,25847,207.46.130.14,80,50863
04/16-15:30:15.402438 ,"TELNET connection attempt",172.16.113.148,25851,207.46.130.14,80,50865
04/16-15:30:15.402744 ,"TELNET connection attempt",172.16.113.148,25851,207.46.130.14,80,50866
04/16-15:30:15.403255 ,"TELNET connection attempt",172.16.113.148,25851,207.46.130.14,80,50867
04/16-15:30:15.436529 ,"TELNET connection attempt",172.16.113.148,25851,207.46.130.14,80,50868
04/16-15:30:15.444302 ,"TELNET connection attempt",172.16.113.148,25851,207.46.130.14,80,50869
04/16-15:30:15.445736 ,"TELNET connection attempt",172.16.113.148,25851,207.46.130.14,80,50870
04/16-15:30:15.449767 ,"TELNET connection attempt",172.16.113.148,25852,207.46.130.14,80,50873
04/16-15:30:15.450067 ,"TELNET connection attempt",172.16.113.148,25852,207.46.130.14,80,50874
04/16-15:30:15.450579 ,"TELNET connection attempt",172.16.113.148,25852,207.46.130.14,80,50875
04/16-15:30:15.489906 ,"TELNET connection attempt",172.16.113.148,25852,207.46.130.14,80,50877
04/16-15:30:15.491082 ,"TELNET connection attempt",172.16.113.148,25852,207.46.130.14,80,50878
04/16-15:30:15.494776 ,"TELNET connection attempt",172.16.113.148,25853,207.46.130.14,80,50880
04/16-15:30:15.495079 ,"TELNET connection attempt",172.16.113.148,25853,207.46.130.14,80,50881
04/16-15:30:15.495581 ,"TELNET connection attempt",172.16.113.148,25853,207.46.130.14,80,50882
04/16-15:30:15.519760 ,"TELNET connection attempt",172.16.113.148,25853,207.46.130.14,80,50883
04/16-15:30:15.521440 ,"TELNET connection attempt",172.16.113.148,25853,207.46.130.14,80,50884
04/16-15:30:15.525272 ,"TELNET connection attempt",172.16.113.148,25906,207.46.130.14,80,50886
04/16-15:30:15.525575 ,"TELNET connection attempt",172.16.113.148,25906,207.46.130.14,80,50887
04/16-15:30:15.526082 ,"TELNET connection attempt",172.16.113.148,25906,207.46.130.14,80,50888
04/16-15:30:15.551308 ,"TELNET connection attempt",172.16.113.148,25906,207.46.130.14,80,50889
04/16-15:30:15.552718 ,"TELNET connection attempt",172.16.113.148,25906,207.46.130.14,80,50890
04/16-15:30:15.556669 ,"TELNET connection attempt",172.16.113.148,25907,207.46.130.14,80,50892
04/16-15:30:15.556976 ,"TELNET connection attempt",172.16.113.148,25907,207.46.130.14,80,50893
04/16-15:30:15.557492 ,"TELNET connection attempt",172.16.113.148,25907,207.46.130.14,80,50894
04/16-15:30:15.597686 ,"TELNET connection attempt",172.16.113.148,25907,207.46.130.14,80,50895
04/16-15:30:15.599220 ,"TELNET connection attempt",172.16.113.148,25907,207.46.130.14,80,50896
04/16-15:30:15.603188 ,"TELNET connection attempt",172.16.113.148,25908,207.46.130.14,80,50898
04/16-15:30:15.603490 ,"TELNET connection attempt",172.16.113.148,25908,207.46.130.14,80,50899
04/16-15:30:15.603988 ,"TELNET connection attempt",172.16.113.148,25908,207.46.130.14,80,50900
04/16-15:30:15.644694 ,"TELNET connection attempt",172.16.113.148,25908,207.46.130.14,80,50901
04/16-15:30:15.646680 ,"TELNET connection attempt",172.16.113.148,25908,207.46.130.14,80,50902
04/16-15:30:24.232211 ,"TELNET connection attempt",172.16.112.194,25909,134.205.131.13,80,50938
04/16-15:30:24.232555 ,"TELNET connection attempt",172.16.112.194,25909,134.205.131.13,80,50939
04/16-15:30:24.233044 ,"TELNET connection attempt",172.16.112.194,25909,134.205.131.13,80,50940
04/16-15:30:24.286659 ,"TELNET connection attempt",172.16.112.194,25909,134.205.131.13,80,50941
04/16-15:30:24.295886 ,"TELNET connection attempt",172.16.112.194,25909,134.205.131.13,80,50942
04/16-15:30:24.296539 ,"TELNET connection attempt",172.16.112.194,25909,134.205.131.13,80,50943
04/16-15:30:24.308589 ,"TELNET connection attempt",172.16.112.194,25910,134.205.131.13,80,50947
04/16-15:30:24.308911 ,"TELNET connection attempt",172.16.112.194,25910,134.205.131.13,80,50948
04/16-15:30:24.309391 ,"TELNET connection attempt",172.16.112.194,25910,134.205.131.13,80,50949
04/16-15:30:24.346647 ,"TELNET connection attempt",172.16.112.194,25910,134.205.131.13,80,50950
04/16-15:30:24.356642 ,"TELNET connection attempt",172.16.112.194,25910,134.205.131.13,80,50951
04/16-15:30:24.361407 ,"TELNET connection attempt",172.16.112.194,25910,134.205.131.13,80,50952
04/16-15:30:24.361630 ,"TELNET connection attempt",172.16.112.194,25910,134.205.131.13,80,50953
04/16-15:30:24.364002 ,"TELNET connection attempt",172.16.112.194,25911,134.205.131.13,80,50955
04/16-15:30:24.364302 ,"TELNET connection attempt",172.16.112.194,25911,134.205.131.13,80,50956
04/16-15:30:24.364753 ,"TELNET connection attempt",172.16.112.194,25911,134.205.131.13,80,50957
04/16-15:30:24.406633 ,"TELNET connection attempt",172.16.112.194,25911,134.205.131.13,80,50958
04/16-15:30:24.416629 ,"TELNET connection attempt",172.16.112.194,25911,134.205.131.13,80,50959
04/16-15:30:24.426626 ,"TELNET connection attempt",172.16.112.194,25911,134.205.131.13,80,50960
04/16-15:30:24.436622 ,"TELNET connection attempt",172.16.112.194,25911,134.205.131.13,80,50962
04/16-15:30:24.446622 ,"TELNET connection attempt",172.16.112.194,25911,134.205.131.13,80,50963
04/16-15:30:24.456621 ,"TELNET connection attempt",172.16.112.194,25911,134.205.131.13,80,50964
04/16-15:30:24.466635 ,"TELNET connection attempt",172.16.112.194,25911,134.205.131.13,80,50965
04/16-15:30:24.468721 ,"TELNET connection attempt",172.16.112.194,25911,134.205.131.13,80,50966
04/16-15:30:24.469365 ,"TELNET connection attempt",172.16.112.194,25911,134.205.131.13,80,50967
04/16-15:30:24.472071 ,"TELNET connection attempt",172.16.112.194,25912,134.205.131.13,80,50969
04/16-15:30:24.472374 ,"TELNET connection attempt",172.16.112.194,25912,134.205.131.13,80,50970
04/16-15:30:24.472853 ,"TELNET connection attempt",172.16.112.194,25912,134.205.131.13,80,50971
04/16-15:30:24.526608 ,"TELNET connection attempt",172.16.112.194,25912,134.205.131.13,80,50973
04/16-15:30:24.536663 ,"TELNET connection attempt",172.16.112.194,25912,134.205.131.13,80,50974
04/16-15:30:24.546709 ,"TELNET connection attempt",172.16.112.194,25912,134.205.131.13,80,50975
04/16-15:30:24.556821 ,"TELNET connection attempt",172.16.112.194,25912,134.205.131.13,80,50977
04/16-15:30:24.566833 ,"TELNET connection attempt",172.16.112.194,25912,134.205.131.13,80,50978
04/16-15:30:24.576820 ,"TELNET connection attempt",172.16.112.194,25912,134.205.131.13,80,50979
04/16-15:30:24.586817 ,"TELNET connection attempt",172.16.112.194,25912,134.205.131.13,80,50980
04/16-15:30:24.596817 ,"TELNET connection attempt",172.16.112.194,25912,134.205.131.13,80,50981
04/16-15:30:24.606815 ,"TELNET connection attempt",172.16.112.194,25912,134.205.131.13,80,50982
04/16-15:30:24.616821 ,"TELNET connection attempt",172.16.112.194,25912,134.205.131.13,80,50983
04/16-15:30:24.626810 ,"TELNET connection attempt",172.16.112.194,25912,134.205.131.13,80,50984
04/16-15:30:24.636805 ,"TELNET connection attempt",172.16.112.194,25912,134.205.131.13,80,50985
04/16-15:30:24.646805 ,"TELNET connection attempt",172.16.112.194,25912,134.205.131.13,80,50986
04/16-15:30:24.656804 ,"TELNET connection attempt",172.16.112.194,25912,134.205.131.13,80,50987
04/16-15:30:24.666799 ,"TELNET connection attempt",172.16.112.194,25912,134.205.131.13,80,50988
04/16-15:30:24.676799 ,"TELNET connection attempt",172.16.112.194,25912,134.205.131.13,80,50990
04/16-15:30:24.686794 ,"TELNET connection attempt",172.16.112.194,25912,134.205.131.13,80,50991
04/16-15:30:24.696795 ,"TELNET connection attempt",172.16.112.194,25912,134.205.131.13,80,50992
04/16-15:30:24.706794 ,"TELNET connection attempt",172.16.112.194,25912,134.205.131.13,80,50993
04/16-15:30:24.710622 ,"TELNET connection attempt",172.16.112.194,25912,134.205.131.13,80,50994
04/16-15:30:24.712000 ,"TELNET connection attempt",172.16.112.194,25912,134.205.131.13,80,50995
04/16-15:30:24.714856 ,"TELNET connection attempt",172.16.112.194,25913,134.205.131.13,80,50997
04/16-15:30:24.715169 ,"TELNET connection attempt",172.16.112.194,25913,134.205.131.13,80,50998
04/16-15:30:24.715666 ,"TELNET connection attempt",172.16.112.194,25913,134.205.131.13,80,50999
04/16-15:30:24.756783 ,"TELNET connection attempt",172.16.112.194,25913,134.205.131.13,80,51000
04/16-15:30:24.766778 ,"TELNET connection attempt",172.16.112.194,25913,134.205.131.13,80,51001
04/16-15:30:24.776778 ,"TELNET connection attempt",172.16.112.194,25913,134.205.131.13,80,51002
04/16-15:30:24.786783 ,"TELNET connection attempt",172.16.112.194,25913,134.205.131.13,80,51003
04/16-15:30:24.790407 ,"TELNET connection attempt",172.16.112.194,25913,134.205.131.13,80,51004
04/16-15:30:24.791071 ,"TELNET connection attempt",172.16.112.194,25913,134.205.131.13,80,51005
04/16-15:30:24.793495 ,"TELNET connection attempt",172.16.112.194,25976,134.205.131.13,80,51007
04/16-15:30:24.793798 ,"TELNET connection attempt",172.16.112.194,25976,134.205.131.13,80,51008
04/16-15:30:24.794258 ,"TELNET connection attempt",172.16.112.194,25976,134.205.131.13,80,51009
04/16-15:30:24.821299 ,"TELNET connection attempt",172.16.112.194,25976,134.205.131.13,80,51010
04/16-15:30:24.821671 ,"TELNET connection attempt",172.16.112.194,25976,134.205.131.13,80,51011
04/16-15:30:24.823934 ,"TELNET connection attempt",172.16.112.194,25977,134.205.131.13,80,51013
04/16-15:30:24.824237 ,"TELNET connection attempt",172.16.112.194,25977,134.205.131.13,80,51014
04/16-15:30:24.824683 ,"TELNET connection attempt",172.16.112.194,25977,134.205.131.13,80,51015
04/16-15:30:24.848913 ,"TELNET connection attempt",172.16.112.194,25977,134.205.131.13,80,51016
04/16-15:30:24.849346 ,"TELNET connection attempt",172.16.112.194,25977,134.205.131.13,80,51017
04/16-15:30:24.851671 ,"TELNET connection attempt",172.16.112.194,26041,134.205.131.13,80,51019
04/16-15:30:24.851969 ,"TELNET connection attempt",172.16.112.194,26041,134.205.131.13,80,51020
04/16-15:30:24.852416 ,"TELNET connection attempt",172.16.112.194,26041,134.205.131.13,80,51021
04/16-15:30:24.878023 ,"TELNET connection attempt",172.16.112.194,26041,134.205.131.13,80,51022
04/16-15:30:24.878360 ,"TELNET connection attempt",172.16.112.194,26041,134.205.131.13,80,51023
04/16-15:30:30.922791 ,"TELNET connection attempt",172.16.113.207,26105,207.25.71.141,80,51072
04/16-15:30:30.923142 ,"TELNET connection attempt",172.16.113.207,26105,207.25.71.141,80,51073
04/16-15:30:30.923624 ,"TELNET connection attempt",172.16.113.207,26105,207.25.71.141,80,51074
04/16-15:30:30.976804 ,"TELNET connection attempt",172.16.113.207,26105,207.25.71.141,80,51076
04/16-15:30:30.986798 ,"TELNET connection attempt",172.16.113.207,26105,207.25.71.141,80,51078
04/16-15:30:30.993985 ,"TELNET connection attempt",172.16.113.207,26105,207.25.71.141,80,51079
04/16-15:30:30.994560 ,"TELNET connection attempt",172.16.113.207,26105,207.25.71.141,80,51080
04/16-15:30:31.025364 ,"TELNET connection attempt",172.16.113.207,26174,207.25.71.141,80,51083
04/16-15:30:31.025678 ,"TELNET connection attempt",172.16.113.207,26174,207.25.71.141,80,51084
04/16-15:30:31.026180 ,"TELNET connection attempt",172.16.113.207,26174,207.25.71.141,80,51085
04/16-15:30:31.051885 ,"TELNET connection attempt",172.16.113.207,26174,207.25.71.141,80,51087
04/16-15:30:31.052415 ,"TELNET connection attempt",172.16.113.207,26174,207.25.71.141,80,51088
04/16-15:30:31.054993 ,"TELNET connection attempt",172.16.113.207,26175,207.25.71.141,80,51090
04/16-15:30:31.055293 ,"TELNET connection attempt",172.16.113.207,26175,207.25.71.141,80,51091
04/16-15:30:31.055771 ,"TELNET connection attempt",172.16.113.207,26175,207.25.71.141,80,51092
04/16-15:30:31.086783 ,"TELNET connection attempt",172.16.113.207,26175,207.25.71.141,80,51095
04/16-15:30:31.093236 ,"TELNET connection attempt",172.16.113.207,26175,207.25.71.141,80,51096
04/16-15:30:31.093659 ,"TELNET connection attempt",172.16.113.207,26175,207.25.71.141,80,51097
04/16-15:30:31.096371 ,"TELNET connection attempt",172.16.113.207,26176,207.25.71.141,80,51099
04/16-15:30:31.096659 ,"TELNET connection attempt",172.16.113.207,26176,207.25.71.141,80,51100
04/16-15:30:31.097348 ,"TELNET connection attempt",172.16.113.207,26176,207.25.71.141,80,51101
04/16-15:30:31.136780 ,"TELNET connection attempt",172.16.113.207,26176,207.25.71.141,80,51102
04/16-15:30:31.146768 ,"TELNET connection attempt",172.16.113.207,26176,207.25.71.141,80,51104
04/16-15:30:31.156765 ,"TELNET connection attempt",172.16.113.207,26176,207.25.71.141,80,51105
04/16-15:30:31.166760 ,"TELNET connection attempt",172.16.113.207,26176,207.25.71.141,80,51108
04/16-15:30:31.169819 ,"TELNET connection attempt",172.16.113.207,26176,207.25.71.141,80,51109
04/16-15:30:31.170898 ,"TELNET connection attempt",172.16.113.207,26176,207.25.71.141,80,51110
04/16-15:30:31.174355 ,"TELNET connection attempt",172.16.113.207,26177,207.25.71.141,80,51112
04/16-15:30:31.174660 ,"TELNET connection attempt",172.16.113.207,26177,207.25.71.141,80,51113
04/16-15:30:31.175163 ,"TELNET connection attempt",172.16.113.207,26177,207.25.71.141,80,51114
04/16-15:30:31.201561 ,"TELNET connection attempt",172.16.113.207,26177,207.25.71.141,80,51115
04/16-15:30:31.202833 ,"TELNET connection attempt",172.16.113.207,26177,207.25.71.141,80,51116
04/16-15:30:31.206154 ,"TELNET connection attempt",172.16.113.207,26204,207.25.71.141,80,51118
04/16-15:30:31.206455 ,"TELNET connection attempt",172.16.113.207,26204,207.25.71.141,80,51119
04/16-15:30:31.206921 ,"TELNET connection attempt",172.16.113.207,26204,207.25.71.141,80,51120
04/16-15:30:31.229515 ,"TELNET connection attempt",172.16.113.207,26204,207.25.71.141,80,51122
04/16-15:30:31.230531 ,"TELNET connection attempt",172.16.113.207,26204,207.25.71.141,80,51123
04/16-15:30:31.233982 ,"TELNET connection attempt",172.16.113.207,26205,207.25.71.141,80,51125
04/16-15:30:31.234285 ,"TELNET connection attempt",172.16.113.207,26205,207.25.71.141,80,51126
04/16-15:30:31.234774 ,"TELNET connection attempt",172.16.113.207,26205,207.25.71.141,80,51127
04/16-15:30:31.259233 ,"TELNET connection attempt",172.16.113.207,26205,207.25.71.141,80,51129
04/16-15:30:31.260670 ,"TELNET connection attempt",172.16.113.207,26205,207.25.71.141,80,51130
04/16-15:30:31.264198 ,"TELNET connection attempt",172.16.113.207,26207,207.25.71.141,80,51132
04/16-15:30:31.264496 ,"TELNET connection attempt",172.16.113.207,26207,207.25.71.141,80,51133
04/16-15:30:31.264968 ,"TELNET connection attempt",172.16.113.207,26207,207.25.71.141,80,51134
04/16-15:30:31.296729 ,"TELNET connection attempt",172.16.113.207,26207,207.25.71.141,80,51136
04/16-15:30:31.306728 ,"TELNET connection attempt",172.16.113.207,26207,207.25.71.141,80,51137
04/16-15:30:31.312862 ,"TELNET connection attempt",172.16.113.207,26207,207.25.71.141,80,51138
04/16-15:30:31.314231 ,"TELNET connection attempt",172.16.113.207,26207,207.25.71.141,80,51139
04/16-15:30:31.317904 ,"TELNET connection attempt",172.16.113.207,26208,207.25.71.141,80,51141
04/16-15:30:31.318203 ,"TELNET connection attempt",172.16.113.207,26208,207.25.71.141,80,51142
04/16-15:30:31.318690 ,"TELNET connection attempt",172.16.113.207,26208,207.25.71.141,80,51143
04/16-15:30:31.376716 ,"TELNET connection attempt",172.16.113.207,26208,207.25.71.141,80,51144
04/16-15:30:31.386713 ,"TELNET connection attempt",172.16.113.207,26208,207.25.71.141,80,51145
04/16-15:30:31.392599 ,"TELNET connection attempt",172.16.113.207,26208,207.25.71.141,80,51146
04/16-15:30:31.394087 ,"TELNET connection attempt",172.16.113.207,26208,207.25.71.141,80,51147
04/16-15:30:31.397786 ,"TELNET connection attempt",172.16.113.207,26211,207.25.71.141,80,51149
04/16-15:30:31.398084 ,"TELNET connection attempt",172.16.113.207,26211,207.25.71.141,80,51150
04/16-15:30:31.398552 ,"TELNET connection attempt",172.16.113.207,26211,207.25.71.141,80,51151
04/16-15:30:31.414331 ,"TELNET connection attempt",172.16.113.207,26211,207.25.71.141,80,51152
04/16-15:30:31.419704 ,"TELNET connection attempt",172.16.113.207,26211,207.25.71.141,80,51155
04/16-15:30:31.419984 ,"TELNET connection attempt",172.16.113.207,26212,207.25.71.141,80,51156
04/16-15:30:31.420276 ,"TELNET connection attempt",172.16.113.207,26212,207.25.71.141,80,51157
04/16-15:30:31.420758 ,"TELNET connection attempt",172.16.113.207,26212,207.25.71.141,80,51158
04/16-15:30:31.447503 ,"TELNET connection attempt",172.16.113.207,26212,207.25.71.141,80,51160
