"120","2000-03-07 07:16:50","172.16.112.105","202.77.162.213","Tidak menggunakan ICMP","Tidak menggunakan ICMP","Tidak menggunakan TCP","Tidak menggunakan TCP","111","662","RPC portmap sadmind request UDP","rpc-portmap-decode"
"121","2000-03-07 07:16:55","172.16.112.105","202.77.162.213","Tidak menggunakan ICMP","Tidak menggunakan ICMP","Tidak menggunakan TCP","Tidak menggunakan TCP","111","662","RPC portmap sadmind request UDP","rpc-portmap-decode"
"122","2000-03-07 07:17:00","172.16.112.105","202.77.162.213","Tidak menggunakan ICMP","Tidak menggunakan ICMP","Tidak menggunakan TCP","Tidak menggunakan TCP","111","662","RPC portmap sadmind request UDP","rpc-portmap-decode"
"123","2000-03-07 07:17:05","172.16.112.105","202.77.162.213","Tidak menggunakan ICMP","Tidak menggunakan ICMP","Tidak menggunakan TCP","Tidak menggunakan TCP","111","662","RPC portmap sadmind request UDP","rpc-portmap-decode"
"124","2000-03-07 07:17:10","172.16.112.194","202.77.162.213","Tidak menggunakan ICMP","Tidak menggunakan ICMP","Tidak menggunakan TCP","Tidak menggunakan TCP","111","663","RPC portmap sadmind request UDP","rpc-portmap-decode"
"125","2000-03-07 07:17:15","172.16.112.194","202.77.162.213","Tidak menggunakan ICMP","Tidak menggunakan ICMP","Tidak menggunakan TCP","Tidak menggunakan TCP","111","663","RPC portmap sadmind request UDP","rpc-portmap-decode"
"126","2000-03-07 07:17:20","172.16.112.194","202.77.162.213","Tidak menggunakan ICMP","Tidak menggunakan ICMP","Tidak menggunakan TCP","Tidak menggunakan TCP","111","663","RPC portmap sadmind request UDP","rpc-portmap-decode"
"127","2000-03-07 07:17:25","172.16.112.194","202.77.162.213","Tidak menggunakan ICMP","Tidak menggunakan ICMP","Tidak menggunakan TCP","Tidak menggunakan TCP","111","663","RPC portmap sadmind request UDP","rpc-portmap-decode"
"128","2000-03-07 07:17:30","172.16.112.194","202.77.162.213","Tidak menggunakan ICMP","Tidak menggunakan ICMP","Tidak menggunakan TCP","Tidak menggunakan TCP","111","663","RPC portmap sadmind request UDP","rpc-portmap-decode"
"129","2000-03-07 07:17:35","172.16.112.194","202.77.162.213","Tidak menggunakan ICMP","Tidak menggunakan ICMP","Tidak menggunakan TCP","Tidak menggunakan TCP","111","663","RPC portmap sadmind request UDP","rpc-portmap-decode"
"130","2000-03-07 07:17:40","172.16.112.194","202.77.162.213","Tidak menggunakan ICMP","Tidak menggunakan ICMP","Tidak menggunakan TCP","Tidak menggunakan TCP","111","663","RPC portmap sadmind request UDP","rpc-portmap-decode"
"131","2000-03-07 07:17:45","172.16.112.194","202.77.162.213","Tidak menggunakan ICMP","Tidak menggunakan ICMP","Tidak menggunakan TCP","Tidak menggunakan TCP","111","663","RPC portmap sadmind request UDP","rpc-portmap-decode"
"132","2000-03-07 07:17:50","172.16.112.194","202.77.162.213","Tidak menggunakan ICMP","Tidak menggunakan ICMP","Tidak menggunakan TCP","Tidak menggunakan TCP","111","663","RPC portmap sadmind request UDP","rpc-portmap-decode"
"133","2000-03-07 07:17:55","172.16.112.194","202.77.162.213","Tidak menggunakan ICMP","Tidak menggunakan ICMP","Tidak menggunakan TCP","Tidak menggunakan TCP","111","663","RPC portmap sadmind request UDP","rpc-portmap-decode"
"134","2000-03-07 07:18:00","172.16.112.194","202.77.162.213","Tidak menggunakan ICMP","Tidak menggunakan ICMP","Tidak menggunakan TCP","Tidak menggunakan TCP","111","663","RPC portmap sadmind request UDP","rpc-portmap-decode"
"135","2000-03-07 07:18:05","172.16.112.194","202.77.162.213","Tidak menggunakan ICMP","Tidak menggunakan ICMP","Tidak menggunakan TCP","Tidak menggunakan TCP","111","663","RPC portmap sadmind request UDP","rpc-portmap-decode"
